192.168.65.1 - - [27/Feb/2024:01:57:11 +0000] "GET /api/languages/list HTTP/1.1" 200 - "http://localhost:9000/projects/create" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3oRbZNX6xadeIUAAAu"
192.168.65.1 - - [27/Feb/2024:01:57:11 +0000] "GET /api/rules/app HTTP/1.1" 200 - "http://localhost:9000/projects/create" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3oRbZNX6xadeIUAAAv"
192.168.65.1 - - [27/Feb/2024:01:57:11 +0000] "GET /api/metrics/search?ps=500 HTTP/1.1" 200 - "http://localhost:9000/projects/create" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3oRbZNX6xadeIUAAAt"
192.168.65.1 - - [27/Feb/2024:01:57:12 +0000] "GET /api/system/upgrades HTTP/1.1" 200 - "http://localhost:9000/projects/create" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3oRbZNX6xadeIUAAAs"
192.168.65.1 - - [27/Feb/2024:01:57:13 +0000] "GET /api/settings/values?keys=sonar.projectCreation.mainBranchName HTTP/1.1" 200 - "http://localhost:9000/projects/create?mode=manual" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3oRbZNX6xadeIUAAAw"
192.168.65.1 - - [27/Feb/2024:01:57:20 +0000] "GET /api/components/show?component=sonar HTTP/1.1" 404 - "http://localhost:9000/projects/create?mode=manual" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3oRbZNX6xadeIUAAAx"
192.168.65.1 - - [27/Feb/2024:01:57:20 +0000] "GET /api/components/show?component=sonar- HTTP/1.1" 404 - "http://localhost:9000/projects/create?mode=manual" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3oRbZNX6xadeIUAAAy"
192.168.65.1 - - [27/Feb/2024:01:57:21 +0000] "GET /api/components/show?component=sonar-qub HTTP/1.1" 404 - "http://localhost:9000/projects/create?mode=manual" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3oRbZNX6xadeIUAAAz"
192.168.65.1 - - [27/Feb/2024:01:57:21 +0000] "GET /api/components/show?component=sonar-qube HTTP/1.1" 404 - "http://localhost:9000/projects/create?mode=manual" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3oRbZNX6xadeIUAAA0"
192.168.65.1 - - [27/Feb/2024:01:57:22 +0000] "GET /api/components/show?component=sonar-qube- HTTP/1.1" 404 - "http://localhost:9000/projects/create?mode=manual" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3oRbZNX6xadeIUAAA1"
